combo,disc,mod,ev1,ev2,mgap,pin,pout
degree-betweenness,8766,0.16665843238553116,219.4195622205969,50.32581621072438,0.745099832621441,0.4,0.173469387755102
degree-closeness,0,0.16665843238553116,219.4195622205969,50.32581621072438,0.745099832621441,0.4,0.173469387755102
degree-eigenvector,4294,0.16665843238553116,219.4195622205969,50.32581621072438,0.745099832621441,0.4,0.173469387755102
betweenness-closeness,8766,0.16665843238553116,219.4195622205969,50.32581621072438,0.745099832621441,0.4,0.173469387755102
betweenness-eigenvector,21909,0.16665843238553116,219.4195622205969,50.32581621072438,0.745099832621441,0.4,0.173469387755102
closeness-eigenvector,4294,0.16665843238553116,219.4195622205969,50.32581621072438,0.745099832621441,0.4,0.173469387755102
degree-betweenness,8812,0.15574758969616548,224.50124104774835,48.33163544701695,0.740599722929794,0.4,0.18114285714285713
degree-closeness,0,0.15574758969616548,224.50124104774835,48.33163544701695,0.740599722929794,0.4,0.18114285714285713
degree-eigenvector,4495,0.15574758969616548,224.50124104774835,48.33163544701695,0.740599722929794,0.4,0.18114285714285713
betweenness-closeness,8812,0.15574758969616548,224.50124104774835,48.33163544701695,0.740599722929794,0.4,0.18114285714285713
betweenness-eigenvector,22601,0.15574758969616548,224.50124104774835,48.33163544701695,0.740599722929794,0.4,0.18114285714285713
closeness-eigenvector,4495,0.15574758969616548,224.50124104774835,48.33163544701695,0.740599722929794,0.4,0.18114285714285713
degree-betweenness,8961,0.15484548358952713,225.01815925171618,48.21376826040108,0.7408853818376354,0.4,0.18114285714285713
degree-closeness,0,0.15484548358952713,225.01815925171618,48.21376826040108,0.7408853818376354,0.4,0.18114285714285713
degree-eigenvector,4785,0.15484548358952713,225.01815925171618,48.21376826040108,0.7408853818376354,0.4,0.18114285714285713
betweenness-closeness,8961,0.15484548358952713,225.01815925171618,48.21376826040108,0.7408853818376354,0.4,0.18114285714285713
betweenness-eigenvector,22793,0.15484548358952713,225.01815925171618,48.21376826040108,0.7408853818376354,0.4,0.18114285714285713
closeness-eigenvector,4785,0.15484548358952713,225.01815925171618,48.21376826040108,0.7408853818376354,0.4,0.18114285714285713
degree-betweenness,8939,0.15338333339295246,225.88607887232962,48.02047836283992,0.7388600668040651,0.4,0.18114285714285713
degree-closeness,0,0.15338333339295246,225.88607887232962,48.02047836283992,0.7388600668040651,0.4,0.18114285714285713
degree-eigenvector,4741,0.15338333339295246,225.88607887232962,48.02047836283992,0.7388600668040651,0.4,0.18114285714285713
betweenness-closeness,8939,0.15338333339295246,225.88607887232962,48.02047836283992,0.7388600668040651,0.4,0.18114285714285713
betweenness-eigenvector,22666,0.15338333339295246,225.88607887232962,48.02047836283992,0.7388600668040651,0.4,0.18114285714285713
closeness-eigenvector,4741,0.15338333339295246,225.88607887232962,48.02047836283992,0.7388600668040651,0.4,0.18114285714285713
degree-betweenness,8603,0.1556280769985143,225.10535282831086,48.174205160896825,0.740146180586505,0.4,0.18114285714285713
degree-closeness,0,0.1556280769985143,225.10535282831086,48.174205160896825,0.740146180586505,0.4,0.18114285714285713
degree-eigenvector,4252,0.1556280769985143,225.10535282831086,48.174205160896825,0.740146180586505,0.4,0.18114285714285713
betweenness-closeness,8603,0.1556280769985143,225.10535282831086,48.174205160896825,0.740146180586505,0.4,0.18114285714285713
betweenness-eigenvector,22085,0.1556280769985143,225.10535282831086,48.174205160896825,0.740146180586505,0.4,0.18114285714285713
closeness-eigenvector,4252,0.1556280769985143,225.10535282831086,48.174205160896825,0.740146180586505,0.4,0.18114285714285713
degree-betweenness,8982,0.15678179285462185,224.78129686586203,48.86301589194299,0.7385951756030497,0.4,0.18114285714285713
degree-closeness,0,0.15678179285462185,224.78129686586203,48.86301589194299,0.7385951756030497,0.4,0.18114285714285713
degree-eigenvector,4801,0.15678179285462185,224.78129686586203,48.86301589194299,0.7385951756030497,0.4,0.18114285714285713
betweenness-closeness,8982,0.15678179285462185,224.78129686586203,48.86301589194299,0.7385951756030497,0.4,0.18114285714285713
betweenness-eigenvector,22774,0.15678179285462185,224.78129686586203,48.86301589194299,0.7385951756030497,0.4,0.18114285714285713
closeness-eigenvector,4801,0.15678179285462185,224.78129686586203,48.86301589194299,0.7385951756030497,0.4,0.18114285714285713
degree-betweenness,9024,0.15457793358950564,223.80882661632742,47.60386122187258,0.7398965217313331,0.4,0.18114285714285713
degree-closeness,0,0.15457793358950564,223.80882661632742,47.60386122187258,0.7398965217313331,0.4,0.18114285714285713
degree-eigenvector,4873,0.15457793358950564,223.80882661632742,47.60386122187258,0.7398965217313331,0.4,0.18114285714285713
betweenness-closeness,9024,0.15457793358950564,223.80882661632742,47.60386122187258,0.7398965217313331,0.4,0.18114285714285713
betweenness-eigenvector,22696,0.15457793358950564,223.80882661632742,47.60386122187258,0.7398965217313331,0.4,0.18114285714285713
closeness-eigenvector,4873,0.15457793358950564,223.80882661632742,47.60386122187258,0.7398965217313331,0.4,0.18114285714285713
degree-betweenness,9549,0.15544038608563285,224.961523593407,48.272597295685856,0.7401123896173402,0.4,0.18114285714285713
degree-closeness,0,0.15544038608563285,224.961523593407,48.272597295685856,0.7401123896173402,0.4,0.18114285714285713
degree-eigenvector,5231,0.15544038608563285,224.961523593407,48.272597295685856,0.7401123896173402,0.4,0.18114285714285713
betweenness-closeness,9549,0.15544038608563285,224.961523593407,48.272597295685856,0.7401123896173402,0.4,0.18114285714285713
betweenness-eigenvector,24048,0.15544038608563285,224.961523593407,48.272597295685856,0.7401123896173402,0.4,0.18114285714285713
closeness-eigenvector,5231,0.15544038608563285,224.961523593407,48.272597295685856,0.7401123896173402,0.4,0.18114285714285713
degree-betweenness,8306,0.15308960740488048,225.87489951172776,48.15105374426037,0.738882868157834,0.4,0.18114285714285713
degree-closeness,0,0.15308960740488048,225.87489951172776,48.15105374426037,0.738882868157834,0.4,0.18114285714285713
degree-eigenvector,4465,0.15308960740488048,225.87489951172776,48.15105374426037,0.738882868157834,0.4,0.18114285714285713
betweenness-closeness,8306,0.15308960740488048,225.87489951172776,48.15105374426037,0.738882868157834,0.4,0.18114285714285713
betweenness-eigenvector,21840,0.15308960740488048,225.87489951172776,48.15105374426037,0.738882868157834,0.4,0.18114285714285713
closeness-eigenvector,4465,0.15308960740488048,225.87489951172776,48.15105374426037,0.738882868157834,0.4,0.18114285714285713
degree-betweenness,9472,0.15609591159069494,224.8104838090109,48.03111418436566,0.7398700510513727,0.4,0.18114285714285713
degree-closeness,0,0.15609591159069494,224.8104838090109,48.03111418436566,0.7398700510513727,0.4,0.18114285714285713
degree-eigenvector,4940,0.15609591159069494,224.8104838090109,48.03111418436566,0.7398700510513727,0.4,0.18114285714285713
betweenness-closeness,9472,0.15609591159069494,224.8104838090109,48.03111418436566,0.7398700510513727,0.4,0.18114285714285713
betweenness-eigenvector,23499,0.15609591159069494,224.8104838090109,48.03111418436566,0.7398700510513727,0.4,0.18114285714285713
closeness-eigenvector,4940,0.15609591159069494,224.8104838090109,48.03111418436566,0.7398700510513727,0.4,0.18114285714285713
degree-betweenness,8468,0.15523632333104678,225.80407349644744,49.00565022974327,0.7390446567429461,0.4,0.18114285714285713
degree-closeness,0,0.15523632333104678,225.80407349644744,49.00565022974327,0.7390446567429461,0.4,0.18114285714285713
degree-eigenvector,4028,0.15523632333104678,225.80407349644744,49.00565022974327,0.7390446567429461,0.4,0.18114285714285713
betweenness-closeness,8468,0.15523632333104678,225.80407349644744,49.00565022974327,0.7390446567429461,0.4,0.18114285714285713
betweenness-eigenvector,21162,0.15523632333104678,225.80407349644744,49.00565022974327,0.7390446567429461,0.4,0.18114285714285713
closeness-eigenvector,4028,0.15523632333104678,225.80407349644744,49.00565022974327,0.7390446567429461,0.4,0.18114285714285713
degree-betweenness,8796,0.14576515273368695,231.35372138461,47.11166634796044,0.7334472410622908,0.4,0.18881632653061223
degree-closeness,0,0.14576515273368695,231.35372138461,47.11166634796044,0.7334472410622908,0.4,0.18881632653061223
degree-eigenvector,5153,0.14576515273368695,231.35372138461,47.11166634796044,0.7334472410622908,0.4,0.18881632653061223
betweenness-closeness,8796,0.14576515273368695,231.35372138461,47.11166634796044,0.7334472410622908,0.4,0.18881632653061223
betweenness-eigenvector,22780,0.14576515273368695,231.35372138461,47.11166634796044,0.7334472410622908,0.4,0.18881632653061223
closeness-eigenvector,5153,0.14576515273368695,231.35372138461,47.11166634796044,0.7334472410622908,0.4,0.18881632653061223
degree-betweenness,8940,0.14571995747657768,231.17642850118656,47.392538351993586,0.733373833803428,0.4,0.18881632653061223
degree-closeness,0,0.14571995747657768,231.17642850118656,47.392538351993586,0.733373833803428,0.4,0.18881632653061223
degree-eigenvector,4707,0.14571995747657768,231.17642850118656,47.392538351993586,0.733373833803428,0.4,0.18881632653061223
betweenness-closeness,8940,0.14571995747657768,231.17642850118656,47.392538351993586,0.733373833803428,0.4,0.18881632653061223
betweenness-eigenvector,22812,0.14571995747657768,231.17642850118656,47.392538351993586,0.733373833803428,0.4,0.18881632653061223
closeness-eigenvector,4707,0.14571995747657768,231.17642850118656,47.392538351993586,0.733373833803428,0.4,0.18881632653061223
degree-betweenness,8543,0.14528418559832124,230.7939189807477,46.78028005704215,0.7343098052851182,0.4,0.18881632653061223
degree-closeness,0,0.14528418559832124,230.7939189807477,46.78028005704215,0.7343098052851182,0.4,0.18881632653061223
degree-eigenvector,4445,0.14528418559832124,230.7939189807477,46.78028005704215,0.7343098052851182,0.4,0.18881632653061223
betweenness-closeness,8543,0.14528418559832124,230.7939189807477,46.78028005704215,0.7343098052851182,0.4,0.18881632653061223
betweenness-eigenvector,21989,0.14528418559832124,230.7939189807477,46.78028005704215,0.7343098052851182,0.4,0.18881632653061223
closeness-eigenvector,4445,0.14528418559832124,230.7939189807477,46.78028005704215,0.7343098052851182,0.4,0.18881632653061223
degree-betweenness,8554,0.14349230581839684,230.957481102844,46.53211250738206,0.7337989506237187,0.4,0.18881632653061223
degree-closeness,0,0.14349230581839684,230.957481102844,46.53211250738206,0.7337989506237187,0.4,0.18881632653061223
degree-eigenvector,4816,0.14349230581839684,230.957481102844,46.53211250738206,0.7337989506237187,0.4,0.18881632653061223
betweenness-closeness,8554,0.14349230581839684,230.957481102844,46.53211250738206,0.7337989506237187,0.4,0.18881632653061223
betweenness-eigenvector,22526,0.14349230581839684,230.957481102844,46.53211250738206,0.7337989506237187,0.4,0.18881632653061223
closeness-eigenvector,4816,0.14349230581839684,230.957481102844,46.53211250738206,0.7337989506237187,0.4,0.18881632653061223
degree-betweenness,8407,0.14544171973121936,231.56361956107574,47.18660659932611,0.7341379519481532,0.4,0.18881632653061223
degree-closeness,0,0.14544171973121936,231.56361956107574,47.18660659932611,0.7341379519481532,0.4,0.18881632653061223
degree-eigenvector,4724,0.14544171973121936,231.56361956107574,47.18660659932611,0.7341379519481532,0.4,0.18881632653061223
betweenness-closeness,8407,0.14544171973121936,231.56361956107574,47.18660659932611,0.7341379519481532,0.4,0.18881632653061223
betweenness-eigenvector,22314,0.14544171973121936,231.56361956107574,47.18660659932611,0.7341379519481532,0.4,0.18881632653061223
closeness-eigenvector,4724,0.14544171973121936,231.56361956107574,47.18660659932611,0.7341379519481532,0.4,0.18881632653061223
degree-betweenness,8905,0.14629385296614375,231.0684430039722,47.19536116703705,0.7345418554982549,0.4,0.18881632653061223
degree-closeness,0,0.14629385296614375,231.0684430039722,47.19536116703705,0.7345418554982549,0.4,0.18881632653061223
degree-eigenvector,4592,0.14629385296614375,231.0684430039722,47.19536116703705,0.7345418554982549,0.4,0.18881632653061223
betweenness-closeness,8905,0.14629385296614375,231.0684430039722,47.19536116703705,0.7345418554982549,0.4,0.18881632653061223
betweenness-eigenvector,22763,0.14629385296614375,231.0684430039722,47.19536116703705,0.7345418554982549,0.4,0.18881632653061223
closeness-eigenvector,4592,0.14629385296614375,231.0684430039722,47.19536116703705,0.7345418554982549,0.4,0.18881632653061223
degree-betweenness,8084,0.14586350695421066,231.3340331357839,46.724989443008525,0.7337183689751461,0.4,0.18881632653061223
degree-closeness,0,0.14586350695421066,231.3340331357839,46.724989443008525,0.7337183689751461,0.4,0.18881632653061223
degree-eigenvector,4224,0.14586350695421066,231.3340331357839,46.724989443008525,0.7337183689751461,0.4,0.18881632653061223
betweenness-closeness,8084,0.14586350695421066,231.3340331357839,46.724989443008525,0.7337183689751461,0.4,0.18881632653061223
betweenness-eigenvector,21588,0.14586350695421066,231.3340331357839,46.724989443008525,0.7337183689751461,0.4,0.18881632653061223
closeness-eigenvector,4224,0.14586350695421066,231.3340331357839,46.724989443008525,0.7337183689751461,0.4,0.18881632653061223
degree-betweenness,9278,0.1456334843008464,232.5731234751174,47.40307134416618,0.7315556092342731,0.4,0.18881632653061223
degree-closeness,0,0.1456334843008464,232.5731234751174,47.40307134416618,0.7315556092342731,0.4,0.18881632653061223
degree-eigenvector,4900,0.1456334843008464,232.5731234751174,47.40307134416618,0.7315556092342731,0.4,0.18881632653061223
betweenness-closeness,9278,0.1456334843008464,232.5731234751174,47.40307134416618,0.7315556092342731,0.4,0.18881632653061223
betweenness-eigenvector,23260,0.1456334843008464,232.5731234751174,47.40307134416618,0.7315556092342731,0.4,0.18881632653061223
closeness-eigenvector,4900,0.1456334843008464,232.5731234751174,47.40307134416618,0.7315556092342731,0.4,0.18881632653061223
degree-betweenness,8984,0.1445721706153846,232.48560271795742,46.978538550282565,0.7308034288378036,0.4,0.18881632653061223
degree-closeness,0,0.1445721706153846,232.48560271795742,46.978538550282565,0.7308034288378036,0.4,0.18881632653061223
degree-eigenvector,4946,0.1445721706153846,232.48560271795742,46.978538550282565,0.7308034288378036,0.4,0.18881632653061223
betweenness-closeness,8984,0.1445721706153846,232.48560271795742,46.978538550282565,0.7308034288378036,0.4,0.18881632653061223
betweenness-eigenvector,22902,0.1445721706153846,232.48560271795742,46.978538550282565,0.7308034288378036,0.4,0.18881632653061223
closeness-eigenvector,4946,0.1445721706153846,232.48560271795742,46.978538550282565,0.7308034288378036,0.4,0.18881632653061223
degree-betweenness,8344,0.1443730168722139,231.07567474941857,46.76152363557575,0.7344991360672392,0.4,0.18881632653061223
degree-closeness,0,0.1443730168722139,231.07567474941857,46.76152363557575,0.7344991360672392,0.4,0.18881632653061223
degree-eigenvector,4392,0.1443730168722139,231.07567474941857,46.76152363557575,0.7344991360672392,0.4,0.18881632653061223
betweenness-closeness,8344,0.1443730168722139,231.07567474941857,46.76152363557575,0.7344991360672392,0.4,0.18881632653061223
betweenness-eigenvector,21886,0.1443730168722139,231.07567474941857,46.76152363557575,0.7344991360672392,0.4,0.18881632653061223
closeness-eigenvector,4392,0.1443730168722139,231.07567474941857,46.76152363557575,0.7344991360672392,0.4,0.18881632653061223
degree-betweenness,8003,0.13537495522144374,237.2876201584309,44.825544493138885,0.7285099620453258,0.4,0.19648979591836735
degree-closeness,0,0.13537495522144374,237.2876201584309,44.825544493138885,0.7285099620453258,0.4,0.19648979591836735
degree-eigenvector,4261,0.13537495522144374,237.2876201584309,44.825544493138885,0.7285099620453258,0.4,0.19648979591836735
betweenness-closeness,8003,0.13537495522144374,237.2876201584309,44.825544493138885,0.7285099620453258,0.4,0.19648979591836735
betweenness-eigenvector,21522,0.13537495522144374,237.2876201584309,44.825544493138885,0.7285099620453258,0.4,0.19648979591836735
closeness-eigenvector,4261,0.13537495522144374,237.2876201584309,44.825544493138885,0.7285099620453258,0.4,0.19648979591836735
degree-betweenness,8568,0.1375583119266407,236.9881118585063,45.8826634280766,0.7271080257365391,0.4,0.19648979591836735
degree-closeness,0,0.1375583119266407,236.9881118585063,45.8826634280766,0.7271080257365391,0.4,0.19648979591836735
degree-eigenvector,4770,0.1375583119266407,236.9881118585063,45.8826634280766,0.7271080257365391,0.4,0.19648979591836735
betweenness-closeness,8568,0.1375583119266407,236.9881118585063,45.8826634280766,0.7271080257365391,0.4,0.19648979591836735
betweenness-eigenvector,22307,0.1375583119266407,236.9881118585063,45.8826634280766,0.7271080257365391,0.4,0.19648979591836735
closeness-eigenvector,4770,0.1375583119266407,236.9881118585063,45.8826634280766,0.7271080257365391,0.4,0.19648979591836735
degree-betweenness,8948,0.13628827233804475,237.70991817885425,45.479998155916036,0.7261486783025556,0.4,0.19648979591836735
degree-closeness,0,0.13628827233804475,237.70991817885425,45.479998155916036,0.7261486783025556,0.4,0.19648979591836735
degree-eigenvector,4571,0.13628827233804475,237.70991817885425,45.479998155916036,0.7261486783025556,0.4,0.19648979591836735
betweenness-closeness,8948,0.13628827233804475,237.70991817885425,45.479998155916036,0.7261486783025556,0.4,0.19648979591836735
betweenness-eigenvector,22747,0.13628827233804475,237.70991817885425,45.479998155916036,0.7261486783025556,0.4,0.19648979591836735
closeness-eigenvector,4571,0.13628827233804475,237.70991817885425,45.479998155916036,0.7261486783025556,0.4,0.19648979591836735
degree-betweenness,8555,0.1355970513284564,237.15071025336465,45.39712359200229,0.7274611661985178,0.4,0.19648979591836735
degree-closeness,0,0.1355970513284564,237.15071025336465,45.39712359200229,0.7274611661985178,0.4,0.19648979591836735
degree-eigenvector,4828,0.1355970513284564,237.15071025336465,45.39712359200229,0.7274611661985178,0.4,0.19648979591836735
betweenness-closeness,8555,0.1355970513284564,237.15071025336465,45.39712359200229,0.7274611661985178,0.4,0.19648979591836735
betweenness-eigenvector,22371,0.1355970513284564,237.15071025336465,45.39712359200229,0.7274611661985178,0.4,0.19648979591836735
closeness-eigenvector,4828,0.1355970513284564,237.15071025336465,45.39712359200229,0.7274611661985178,0.4,0.19648979591836735
degree-betweenness,8829,0.1375293135122052,238.07389945624746,45.545779328951106,0.7270888806498366,0.4,0.19648979591836735
degree-closeness,0,0.1375293135122052,238.07389945624746,45.545779328951106,0.7270888806498366,0.4,0.19648979591836735
degree-eigenvector,4669,0.1375293135122052,238.07389945624746,45.545779328951106,0.7270888806498366,0.4,0.19648979591836735
betweenness-closeness,8829,0.1375293135122052,238.07389945624746,45.545779328951106,0.7270888806498366,0.4,0.19648979591836735
betweenness-eigenvector,22711,0.1375293135122052,238.07389945624746,45.545779328951106,0.7270888806498366,0.4,0.19648979591836735
closeness-eigenvector,4669,0.1375293135122052,238.07389945624746,45.545779328951106,0.7270888806498366,0.4,0.19648979591836735
degree-betweenness,8179,0.13467919442322981,238.61920685969335,46.01521989600655,0.7273193406574933,0.4,0.19648979591836735
degree-closeness,0,0.13467919442322981,238.61920685969335,46.01521989600655,0.7273193406574933,0.4,0.19648979591836735
degree-eigenvector,4202,0.13467919442322981,238.61920685969335,46.01521989600655,0.7273193406574933,0.4,0.19648979591836735
betweenness-closeness,8179,0.13467919442322981,238.61920685969335,46.01521989600655,0.7273193406574933,0.4,0.19648979591836735
betweenness-eigenvector,21617,0.13467919442322981,238.61920685969335,46.01521989600655,0.7273193406574933,0.4,0.19648979591836735
closeness-eigenvector,4202,0.13467919442322981,238.61920685969335,46.01521989600655,0.7273193406574933,0.4,0.19648979591836735
degree-betweenness,8333,0.13770722321728668,236.5068231318492,45.44103214703284,0.7288513742789278,0.4,0.19648979591836735
degree-closeness,0,0.13770722321728668,236.5068231318492,45.44103214703284,0.7288513742789278,0.4,0.19648979591836735
degree-eigenvector,4215,0.13770722321728668,236.5068231318492,45.44103214703284,0.7288513742789278,0.4,0.19648979591836735
betweenness-closeness,8333,0.13770722321728668,236.5068231318492,45.44103214703284,0.7288513742789278,0.4,0.19648979591836735
betweenness-eigenvector,21485,0.13770722321728668,236.5068231318492,45.44103214703284,0.7288513742789278,0.4,0.19648979591836735
closeness-eigenvector,4215,0.13770722321728668,236.5068231318492,45.44103214703284,0.7288513742789278,0.4,0.19648979591836735
degree-betweenness,8665,0.13751426205160602,238.69664692044753,45.946104544704305,0.7257154864467326,0.4,0.19648979591836735
degree-closeness,0,0.13751426205160602,238.69664692044753,45.946104544704305,0.7257154864467326,0.4,0.19648979591836735
degree-eigenvector,4619,0.13751426205160602,238.69664692044753,45.946104544704305,0.7257154864467326,0.4,0.19648979591836735
betweenness-closeness,8665,0.13751426205160602,238.69664692044753,45.946104544704305,0.7257154864467326,0.4,0.19648979591836735
betweenness-eigenvector,22081,0.13751426205160602,238.69664692044753,45.946104544704305,0.7257154864467326,0.4,0.19648979591836735
closeness-eigenvector,4619,0.13751426205160602,238.69664692044753,45.946104544704305,0.7257154864467326,0.4,0.19648979591836735
degree-betweenness,7957,0.1369983507515008,237.65754444956903,45.56030116846194,0.7274239022166697,0.4,0.19648979591836735
degree-closeness,0,0.1369983507515008,237.65754444956903,45.56030116846194,0.7274239022166697,0.4,0.19648979591836735
degree-eigenvector,4072,0.1369983507515008,237.65754444956903,45.56030116846194,0.7274239022166697,0.4,0.19648979591836735
betweenness-closeness,7957,0.1369983507515008,237.65754444956903,45.56030116846194,0.7274239022166697,0.4,0.19648979591836735
betweenness-eigenvector,21022,0.1369983507515008,237.65754444956903,45.56030116846194,0.7274239022166697,0.4,0.19648979591836735
closeness-eigenvector,4072,0.1369983507515008,237.65754444956903,45.56030116846194,0.7274239022166697,0.4,0.19648979591836735
degree-betweenness,8023,0.13523724469416903,237.5120484063281,45.17902919513841,0.7285793909503944,0.4,0.19648979591836735
degree-closeness,0,0.13523724469416903,237.5120484063281,45.17902919513841,0.7285793909503944,0.4,0.19648979591836735
degree-eigenvector,4062,0.13523724469416903,237.5120484063281,45.17902919513841,0.7285793909503944,0.4,0.19648979591836735
betweenness-closeness,8023,0.13523724469416903,237.5120484063281,45.17902919513841,0.7285793909503944,0.4,0.19648979591836735
betweenness-eigenvector,21346,0.13523724469416903,237.5120484063281,45.17902919513841,0.7285793909503944,0.4,0.19648979591836735
closeness-eigenvector,4062,0.13523724469416903,237.5120484063281,45.17902919513841,0.7285793909503944,0.4,0.19648979591836735
degree-betweenness,8428,0.12778643184378757,242.3652268867715,44.173040129607884,0.721664762472472,0.4,0.20416326530612247
degree-closeness,0,0.12778643184378757,242.3652268867715,44.173040129607884,0.721664762472472,0.4,0.20416326530612247
degree-eigenvector,4593,0.12778643184378757,242.3652268867715,44.173040129607884,0.721664762472472,0.4,0.20416326530612247
betweenness-closeness,8428,0.12778643184378757,242.3652268867715,44.173040129607884,0.721664762472472,0.4,0.20416326530612247
betweenness-eigenvector,21830,0.12778643184378757,242.3652268867715,44.173040129607884,0.721664762472472,0.4,0.20416326530612247
closeness-eigenvector,4593,0.12778643184378757,242.3652268867715,44.173040129607884,0.721664762472472,0.4,0.20416326530612247
degree-betweenness,7852,0.12755058390003465,244.3860873028265,44.114131206080714,0.7211140661938534,0.4,0.20416326530612247
degree-closeness,0,0.12755058390003465,244.3860873028265,44.114131206080714,0.7211140661938534,0.4,0.20416326530612247
degree-eigenvector,4245,0.12755058390003465,244.3860873028265,44.114131206080714,0.7211140661938534,0.4,0.20416326530612247
betweenness-closeness,7852,0.12755058390003465,244.3860873028265,44.114131206080714,0.7211140661938534,0.4,0.20416326530612247
betweenness-eigenvector,21161,0.12755058390003465,244.3860873028265,44.114131206080714,0.7211140661938534,0.4,0.20416326530612247
closeness-eigenvector,4245,0.12755058390003465,244.3860873028265,44.114131206080714,0.7211140661938534,0.4,0.20416326530612247
degree-betweenness,7935,0.12647339484765038,243.2637785012982,43.56642822065675,0.7211999241180789,0.4,0.20416326530612247
degree-closeness,0,0.12647339484765038,243.2637785012982,43.56642822065675,0.7211999241180789,0.4,0.20416326530612247
degree-eigenvector,4125,0.12647339484765038,243.2637785012982,43.56642822065675,0.7211999241180789,0.4,0.20416326530612247
betweenness-closeness,7935,0.12647339484765038,243.2637785012982,43.56642822065675,0.7211999241180789,0.4,0.20416326530612247
betweenness-eigenvector,20915,0.12647339484765038,243.2637785012982,43.56642822065675,0.7211999241180789,0.4,0.20416326530612247
closeness-eigenvector,4125,0.12647339484765038,243.2637785012982,43.56642822065675,0.7211999241180789,0.4,0.20416326530612247
degree-betweenness,8297,0.12858023538184105,244.1442332707528,44.35652469433163,0.722104017941493,0.4,0.20416326530612247
degree-closeness,0,0.12858023538184105,244.1442332707528,44.35652469433163,0.722104017941493,0.4,0.20416326530612247
degree-eigenvector,4202,0.12858023538184105,244.1442332707528,44.35652469433163,0.722104017941493,0.4,0.20416326530612247
betweenness-closeness,8297,0.12858023538184105,244.1442332707528,44.35652469433163,0.722104017941493,0.4,0.20416326530612247
betweenness-eigenvector,21639,0.12858023538184105,244.1442332707528,44.35652469433163,0.722104017941493,0.4,0.20416326530612247
closeness-eigenvector,4202,0.12858023538184105,244.1442332707528,44.35652469433163,0.722104017941493,0.4,0.20416326530612247
degree-betweenness,8787,0.12783289041701626,243.6590616391051,44.179159835322984,0.7211760928095642,0.4,0.20416326530612247
degree-closeness,0,0.12783289041701626,243.6590616391051,44.179159835322984,0.7211760928095642,0.4,0.20416326530612247
degree-eigenvector,4903,0.12783289041701626,243.6590616391051,44.179159835322984,0.7211760928095642,0.4,0.20416326530612247
betweenness-closeness,8787,0.12783289041701626,243.6590616391051,44.179159835322984,0.7211760928095642,0.4,0.20416326530612247
betweenness-eigenvector,22777,0.12783289041701626,243.6590616391051,44.179159835322984,0.7211760928095642,0.4,0.20416326530612247
closeness-eigenvector,4903,0.12783289041701626,243.6590616391051,44.179159835322984,0.7211760928095642,0.4,0.20416326530612247
degree-betweenness,7743,0.12659103535306165,243.2993337047699,43.83633273659381,0.7223284802717275,0.4,0.20416326530612247
degree-closeness,0,0.12659103535306165,243.2993337047699,43.83633273659381,0.7223284802717275,0.4,0.20416326530612247
degree-eigenvector,4070,0.12659103535306165,243.2993337047699,43.83633273659381,0.7223284802717275,0.4,0.20416326530612247
betweenness-closeness,7743,0.12659103535306165,243.2993337047699,43.83633273659381,0.7223284802717275,0.4,0.20416326530612247
betweenness-eigenvector,20733,0.12659103535306165,243.2993337047699,43.83633273659381,0.7223284802717275,0.4,0.20416326530612247
closeness-eigenvector,4070,0.12659103535306165,243.2993337047699,43.83633273659381,0.7223284802717275,0.4,0.20416326530612247
degree-betweenness,7571,0.1291345738649462,243.54764524200795,44.61982511130949,0.7206577798283049,0.4,0.20416326530612247
degree-closeness,0,0.1291345738649462,243.54764524200795,44.61982511130949,0.7206577798283049,0.4,0.20416326530612247
degree-eigenvector,4130,0.1291345738649462,243.54764524200795,44.61982511130949,0.7206577798283049,0.4,0.20416326530612247
betweenness-closeness,7571,0.1291345738649462,243.54764524200795,44.61982511130949,0.7206577798283049,0.4,0.20416326530612247
betweenness-eigenvector,20264,0.1291345738649462,243.54764524200795,44.61982511130949,0.7206577798283049,0.4,0.20416326530612247
closeness-eigenvector,4130,0.1291345738649462,243.54764524200795,44.61982511130949,0.7206577798283049,0.4,0.20416326530612247
degree-betweenness,7754,0.12761202723788923,243.5683553209453,44.59971290848406,0.7213885686048427,0.4,0.20416326530612247
degree-closeness,0,0.12761202723788923,243.5683553209453,44.59971290848406,0.7213885686048427,0.4,0.20416326530612247
degree-eigenvector,4102,0.12761202723788923,243.5683553209453,44.59971290848406,0.7213885686048427,0.4,0.20416326530612247
betweenness-closeness,7754,0.12761202723788923,243.5683553209453,44.59971290848406,0.7213885686048427,0.4,0.20416326530612247
betweenness-eigenvector,20825,0.12761202723788923,243.5683553209453,44.59971290848406,0.7213885686048427,0.4,0.20416326530612247
closeness-eigenvector,4102,0.12761202723788923,243.5683553209453,44.59971290848406,0.7213885686048427,0.4,0.20416326530612247
degree-betweenness,7941,0.1268119693090289,243.48631496140717,43.69360197688468,0.7209530321879042,0.4,0.20416326530612247
degree-closeness,0,0.1268119693090289,243.48631496140717,43.69360197688468,0.7209530321879042,0.4,0.20416326530612247
degree-eigenvector,4166,0.1268119693090289,243.48631496140717,43.69360197688468,0.7209530321879042,0.4,0.20416326530612247
betweenness-closeness,7941,0.1268119693090289,243.48631496140717,43.69360197688468,0.7209530321879042,0.4,0.20416326530612247
