combo,disc,id,n,dens,diameter,ev1,ev2,spec_gap,mgap,modularity,core,assort,ccoef,glob_eff
betweenness-eigenvector,31,movie_326,30,0.12413793103448276,5,6.232762397414288,3.329482352938253,0.534190482589151,0.2222222222222222,0.3491083676268862,0.6988739387348171,-0.44203643843667373,0.25977653631284914,0.6229571403255615
closeness-eigenvector,43,movie_326,30,0.12413793103448276,5,6.232762397414288,3.329482352938253,0.534190482589151,0.2222222222222222,0.3491083676268862,0.6988739387348171,-0.44203643843667373,0.25977653631284914,0.6229571403255615
degree-betweenness,80,movie_327,41,0.16829268292682925,3,11.0778007049486,5.420692621352112,0.48932931415986,0.2608695652173913,0.34307393404746905,0.5848345431152072,-0.4233363465150446,0.3280041258380609,0.9172176679557938
degree-closeness,0,movie_327,41,0.16829268292682925,3,11.0778007049486,5.420692621352112,0.48932931415986,0.2608695652173913,0.34307393404746905,0.5848345431152072,-0.4233363465150446,0.3280041258380609,0.9172176679557938
degree-eigenvector,6,movie_327,41,0.16829268292682925,3,11.0778007049486,5.420692621352112,0.48932931415986,0.2608695652173913,0.34307393404746905,0.5848345431152072,-0.4233363465150446,0.3280041258380609,0.9172176679557938
betweenness-closeness,76,movie_327,41,0.16829268292682925,3,11.0778007049486,5.420692621352112,0.48932931415986,0.2608695652173913,0.34307393404746905,0.5848345431152072,-0.4233363465150446,0.3280041258380609,0.9172176679557938
betweenness-eigenvector,103,movie_327,41,0.16829268292682925,3,11.0778007049486,5.420692621352112,0.48932931415986,0.2608695652173913,0.34307393404746905,0.5848345431152072,-0.4233363465150446,0.3280041258380609,0.9172176679557938
closeness-eigenvector,4,movie_327,41,0.16829268292682925,3,11.0778007049486,5.420692621352112,0.48932931415986,0.2608695652173913,0.34307393404746905,0.5848345431152072,-0.4233363465150446,0.3280041258380609,0.9172176679557938
degree-betweenness,20,movie_329,51,0.08941176470588236,4,6.934807553068739,5.304275876345362,0.7648771556750921,0.41228070175438597,0.603339489073561,0.4610418752191563,-0.3615923748196285,0.34318766066838047,0.7975925146023186
degree-closeness,278,movie_329,51,0.08941176470588236,4,6.934807553068739,5.304275876345362,0.7648771556750921,0.41228070175438597,0.603339489073561,0.4610418752191563,-0.3615923748196285,0.34318766066838047,0.7975925146023186
degree-eigenvector,171,movie_329,51,0.08941176470588236,4,6.934807553068739,5.304275876345362,0.7648771556750921,0.41228070175438597,0.603339489073561,0.4610418752191563,-0.3615923748196285,0.34318766066838047,0.7975925146023186
betweenness-closeness,50,movie_329,51,0.08941176470588236,4,6.934807553068739,5.304275876345362,0.7648771556750921,0.41228070175438597,0.603339489073561,0.4610418752191563,-0.3615923748196285,0.34318766066838047,0.7975925146023186
betweenness-eigenvector,75,movie_329,51,0.08941176470588236,4,6.934807553068739,5.304275876345362,0.7648771556750921,0.41228070175438597,0.603339489073561,0.4610418752191563,-0.3615923748196285,0.34318766066838047,0.7975925146023186
closeness-eigenvector,271,movie_329,51,0.08941176470588236,4,6.934807553068739,5.304275876345362,0.7648771556750921,0.41228070175438597,0.603339489073561,0.4610418752191563,-0.3615923748196285,0.34318766066838047,0.7975925146023186
degree-betweenness,62,movie_33,27,0.4017094017094017,4,14.005432183999758,3.73746736911706,0.2668584103664333,0.11347517730496454,0.1504199989940144,0.8314794842846763,-0.10089189329869433,0.725382932166302,0.788164950825483
degree-closeness,19,movie_33,27,0.4017094017094017,4,14.005432183999758,3.73746736911706,0.2668584103664333,0.11347517730496454,0.1504199989940144,0.8314794842846763,-0.10089189329869433,0.725382932166302,0.788164950825483
degree-eigenvector,10,movie_33,27,0.4017094017094017,4,14.005432183999758,3.73746736911706,0.2668584103664333,0.11347517730496454,0.1504199989940144,0.8314794842846763,-0.10089189329869433,0.725382932166302,0.788164950825483
betweenness-closeness,46,movie_33,27,0.4017094017094017,4,14.005432183999758,3.73746736911706,0.2668584103664333,0.11347517730496454,0.1504199989940144,0.8314794842846763,-0.10089189329869433,0.725382932166302,0.788164950825483
betweenness-eigenvector,73,movie_33,27,0.4017094017094017,4,14.005432183999758,3.73746736911706,0.2668584103664333,0.11347517730496454,0.1504199989940144,0.8314794842846763,-0.10089189329869433,0.725382932166302,0.788164950825483
closeness-eigenvector,19,movie_33,27,0.4017094017094017,4,14.005432183999758,3.73746736911706,0.2668584103664333,0.11347517730496454,0.1504199989940144,0.8314794842846763,-0.10089189329869433,0.725382932166302,0.788164950825483
degree-betweenness,72,movie_330,59,0.07890122735242548,5,8.609699140597334,5.339788630953077,0.6202061818599862,0.3851851851851852,0.4535528120713306,0.47367190837236345,-0.31127962632226697,0.24845201238390094,0.6742547563266442
degree-closeness,249,movie_330,59,0.07890122735242548,5,8.609699140597334,5.339788630953077,0.6202061818599862,0.3851851851851852,0.4535528120713306,0.47367190837236345,-0.31127962632226697,0.24845201238390094,0.6742547563266442
degree-eigenvector,176,movie_330,59,0.07890122735242548,5,8.609699140597334,5.339788630953077,0.6202061818599862,0.3851851851851852,0.4535528120713306,0.47367190837236345,-0.31127962632226697,0.24845201238390094,0.6742547563266442
betweenness-closeness,260,movie_330,59,0.07890122735242548,5,8.609699140597334,5.339788630953077,0.6202061818599862,0.3851851851851852,0.4535528120713306,0.47367190837236345,-0.31127962632226697,0.24845201238390094,0.6742547563266442
betweenness-eigenvector,233,movie_330,59,0.07890122735242548,5,8.609699140597334,5.339788630953077,0.6202061818599862,0.3851851851851852,0.4535528120713306,0.47367190837236345,-0.31127962632226697,0.24845201238390094,0.6742547563266442
closeness-eigenvector,95,movie_330,59,0.07890122735242548,5,8.609699140597334,5.339788630953077,0.6202061818599862,0.3851851851851852,0.4535528120713306,0.47367190837236345,-0.31127962632226697,0.24845201238390094,0.6742547563266442
degree-betweenness,70,movie_331,44,0.2441860465116279,4,16.66404594706103,5.435351190752953,0.32617235982306947,0.1341991341991342,0.24190888476602762,0.8541241211300769,-0.23533697118389874,0.6198547215496368,0.8715940668707925
degree-closeness,54,movie_331,44,0.2441860465116279,4,16.66404594706103,5.435351190752953,0.32617235982306947,0.1341991341991342,0.24190888476602762,0.8541241211300769,-0.23533697118389874,0.6198547215496368,0.8715940668707925
degree-eigenvector,61,movie_331,44,0.2441860465116279,4,16.66404594706103,5.435351190752953,0.32617235982306947,0.1341991341991342,0.24190888476602762,0.8541241211300769,-0.23533697118389874,0.6198547215496368,0.8715940668707925
betweenness-closeness,63,movie_331,44,0.2441860465116279,4,16.66404594706103,5.435351190752953,0.32617235982306947,0.1341991341991342,0.24190888476602762,0.8541241211300769,-0.23533697118389874,0.6198547215496368,0.8715940668707925
