combo,disc,id,n,dens,diameter,ev1,ev2,mgap,param
degree-betweenness,3412,4,1000,0.01286886886886887,5,13.965620431469372,7.2731414806359,0.9607965152457997,0.0125
degree-closeness,24601,4,1000,0.01286886886886887,5,13.965620431469372,7.2731414806359,0.9607965152457997,0.0125
degree-eigenvector,25956,4,1000,0.01286886886886887,5,13.965620431469372,7.2731414806359,0.9607965152457997,0.0125
betweenness-closeness,46924,4,1000,0.01286886886886887,5,13.965620431469372,7.2731414806359,0.9607965152457997,0.0125
betweenness-eigenvector,53018,4,1000,0.01286886886886887,5,13.965620431469372,7.2731414806359,0.9607965152457997,0.0125
closeness-eigenvector,20083,4,1000,0.01286886886886887,5,13.965620431469372,7.2731414806359,0.9607965152457997,0.0125
degree-betweenness,4814,4,1000,0.025037037037037038,4,26.017472434378192,10.030432586373667,0.9459459459459459,0.025
degree-closeness,18619,4,1000,0.025037037037037038,4,26.017472434378192,10.030432586373667,0.9459459459459459,0.025
degree-eigenvector,17094,4,1000,0.025037037037037038,4,26.017472434378192,10.030432586373667,0.9459459459459459,0.025
betweenness-closeness,38364,4,1000,0.025037037037037038,4,26.017472434378192,10.030432586373667,0.9459459459459459,0.025
betweenness-eigenvector,43073,4,1000,0.025037037037037038,4,26.017472434378192,10.030432586373667,0.9459459459459459,0.025
closeness-eigenvector,20349,4,1000,0.025037037037037038,4,26.017472434378192,10.030432586373667,0.9459459459459459,0.025
degree-betweenness,12687,4,1000,0.0501981981981982,3,51.00373640234866,13.832483234718836,0.9193188163037409,0.05
degree-closeness,27727,4,1000,0.0501981981981982,3,51.00373640234866,13.832483234718836,0.9193188163037409,0.05
degree-eigenvector,12483,4,1000,0.0501981981981982,3,51.00373640234866,13.832483234718836,0.9193188163037409,0.05
betweenness-closeness,46368,4,1000,0.0501981981981982,3,51.00373640234866,13.832483234718836,0.9193188163037409,0.05
betweenness-eigenvector,43599,4,1000,0.0501981981981982,3,51.00373640234866,13.832483234718836,0.9193188163037409,0.05
closeness-eigenvector,35628,4,1000,0.0501981981981982,3,51.00373640234866,13.832483234718836,0.9193188163037409,0.05
degree-betweenness,3091,4,1000,0.012444444444444445,5,13.477788920160146,7.1608059580915215,0.9602638352638353,0.0125
degree-closeness,23932,4,1000,0.012444444444444445,5,13.477788920160146,7.1608059580915215,0.9602638352638353,0.0125
degree-eigenvector,23976,4,1000,0.012444444444444445,5,13.477788920160146,7.1608059580915215,0.9602638352638353,0.0125
betweenness-closeness,44846,4,1000,0.012444444444444445,5,13.477788920160146,7.1608059580915215,0.9602638352638353,0.0125
betweenness-eigenvector,50268,4,1000,0.012444444444444445,5,13.477788920160146,7.1608059580915215,0.9602638352638353,0.0125
closeness-eigenvector,19972,4,1000,0.012444444444444445,5,13.477788920160146,7.1608059580915215,0.9602638352638353,0.0125
degree-betweenness,4543,4,1000,0.024802802802802802,4,25.802596199086633,9.93947273974452,0.9436596981192994,0.025
degree-closeness,19978,4,1000,0.024802802802802802,4,25.802596199086633,9.93947273974452,0.9436596981192994,0.025
degree-eigenvector,18132,4,1000,0.024802802802802802,4,25.802596199086633,9.93947273974452,0.9436596981192994,0.025
betweenness-closeness,40799,4,1000,0.024802802802802802,4,25.802596199086633,9.93947273974452,0.9436596981192994,0.025
betweenness-eigenvector,44186,4,1000,0.024802802802802802,4,25.802596199086633,9.93947273974452,0.9436596981192994,0.025
closeness-eigenvector,19089,4,1000,0.024802802802802802,4,25.802596199086633,9.93947273974452,0.9436596981192994,0.025
degree-betweenness,12686,4,1000,0.05002602602602602,3,50.938029519663544,13.565218918491981,0.9173603329598207,0.05
degree-closeness,26547,4,1000,0.05002602602602602,3,50.938029519663544,13.565218918491981,0.9173603329598207,0.05
degree-eigenvector,12643,4,1000,0.05002602602602602,3,50.938029519663544,13.565218918491981,0.9173603329598207,0.05
betweenness-closeness,45219,4,1000,0.05002602602602602,3,50.938029519663544,13.565218918491981,0.9173603329598207,0.05
betweenness-eigenvector,42631,4,1000,0.05002602602602602,3,50.938029519663544,13.565218918491981,0.9173603329598207,0.05
closeness-eigenvector,32667,4,1000,0.05002602602602602,3,50.938029519663544,13.565218918491981,0.9173603329598207,0.05
degree-betweenness,4315,4,1000,0.012866866866866866,5,13.920403279510678,7.310430759000862,0.9601680410767076,0.0125
degree-closeness,26632,4,1000,0.012866866866866866,5,13.920403279510678,7.310430759000862,0.9601680410767076,0.0125
degree-eigenvector,28738,4,1000,0.012866866866866866,5,13.920403279510678,7.310430759000862,0.9601680410767076,0.0125
betweenness-closeness,48903,4,1000,0.012866866866866866,5,13.920403279510678,7.310430759000862,0.9601680410767076,0.0125
betweenness-eigenvector,56883,4,1000,0.012866866866866866,5,13.920403279510678,7.310430759000862,0.9601680410767076,0.0125
closeness-eigenvector,22503,4,1000,0.012866866866866866,5,13.920403279510678,7.310430759000862,0.9601680410767076,0.0125
degree-betweenness,5040,4,1000,0.025213213213213213,4,26.17651583008695,9.905501072784471,0.9461648404001906,0.025
degree-closeness,18629,4,1000,0.025213213213213213,4,26.17651583008695,9.905501072784471,0.9461648404001906,0.025
degree-eigenvector,17829,4,1000,0.025213213213213213,4,26.17651583008695,9.905501072784471,0.9461648404001906,0.025
betweenness-closeness,39631,4,1000,0.025213213213213213,4,26.17651583008695,9.905501072784471,0.9461648404001906,0.025
betweenness-eigenvector,45127,4,1000,0.025213213213213213,4,26.17651583008695,9.905501072784471,0.9461648404001906,0.025
closeness-eigenvector,20786,4,1000,0.025213213213213213,4,26.17651583008695,9.905501072784471,0.9461648404001906,0.025
degree-betweenness,12754,4,1000,0.050132132132132134,3,51.1031017062466,13.68141878356808,0.915778123876842,0.05
degree-closeness,24975,4,1000,0.050132132132132134,3,51.1031017062466,13.68141878356808,0.915778123876842,0.05
degree-eigenvector,12809,4,1000,0.050132132132132134,3,51.1031017062466,13.68141878356808,0.915778123876842,0.05
betweenness-closeness,44262,4,1000,0.050132132132132134,3,51.1031017062466,13.68141878356808,0.915778123876842,0.05
betweenness-eigenvector,42389,4,1000,0.050132132132132134,3,51.1031017062466,13.68141878356808,0.915778123876842,0.05
closeness-eigenvector,30800,4,1000,0.050132132132132134,3,51.1031017062466,13.68141878356808,0.915778123876842,0.05
degree-betweenness,3579,4,1000,0.012452452452452452,5,13.529317757975353,7.268460071071972,0.9606109324758842,0.0125
degree-closeness,24875,4,1000,0.012452452452452452,5,13.529317757975353,7.268460071071972,0.9606109324758842,0.0125
degree-eigenvector,25282,4,1000,0.012452452452452452,5,13.529317757975353,7.268460071071972,0.9606109324758842,0.0125
betweenness-closeness,45208,4,1000,0.012452452452452452,5,13.529317757975353,7.268460071071972,0.9606109324758842,0.0125
betweenness-eigenvector,50876,4,1000,0.012452452452452452,5,13.529317757975353,7.268460071071972,0.9606109324758842,0.0125
closeness-eigenvector,20198,4,1000,0.012452452452452452,5,13.529317757975353,7.268460071071972,0.9606109324758842,0.0125
degree-betweenness,4455,4,1000,0.02531731731731732,4,26.257226999983242,10.004642317403672,0.947256049343666,0.025
degree-closeness,16870,4,1000,0.02531731731731732,4,26.257226999983242,10.004642317403672,0.947256049343666,0.025
degree-eigenvector,16756,4,1000,0.02531731731731732,4,26.257226999983242,10.004642317403672,0.947256049343666,0.025
betweenness-closeness,37714,4,1000,0.02531731731731732,4,26.257226999983242,10.004642317403672,0.947256049343666,0.025
betweenness-eigenvector,43129,4,1000,0.02531731731731732,4,26.257226999983242,10.004642317403672,0.947256049343666,0.025
closeness-eigenvector,19303,4,1000,0.02531731731731732,4,26.257226999983242,10.004642317403672,0.947256049343666,0.025
degree-betweenness,13174,4,1000,0.050408408408408406,3,51.41732655225135,13.593950740440553,0.9140156479606021,0.05
degree-closeness,24518,4,1000,0.050408408408408406,3,51.41732655225135,13.593950740440553,0.9140156479606021,0.05
degree-eigenvector,12990,4,1000,0.050408408408408406,3,51.41732655225135,13.593950740440553,0.9140156479606021,0.05
betweenness-closeness,42225,4,1000,0.050408408408408406,3,51.41732655225135,13.593950740440553,0.9140156479606021,0.05
betweenness-eigenvector,42994,4,1000,0.050408408408408406,3,51.41732655225135,13.593950740440553,0.9140156479606021,0.05
closeness-eigenvector,31922,4,1000,0.050408408408408406,3,51.41732655225135,13.593950740440553,0.9140156479606021,0.05
degree-betweenness,4031,4,1000,0.012280280280280281,5,13.355910321608476,7.177951786455534,0.9613628953374633,0.0125
degree-closeness,25323,4,1000,0.012280280280280281,5,13.355910321608476,7.177951786455534,0.9613628953374633,0.0125
degree-eigenvector,27029,4,1000,0.012280280280280281,5,13.355910321608476,7.177951786455534,0.9613628953374633,0.0125
betweenness-closeness,47979,4,1000,0.012280280280280281,5,13.355910321608476,7.177951786455534,0.9613628953374633,0.0125
betweenness-eigenvector,54342,4,1000,0.012280280280280281,5,13.355910321608476,7.177951786455534,0.9613628953374633,0.0125
closeness-eigenvector,19705,4,1000,0.012280280280280281,5,13.355910321608476,7.177951786455534,0.9613628953374633,0.0125
degree-betweenness,4582,4,1000,0.025105105105105104,4,26.06336416835384,9.924508959415801,0.9462519936204147,0.025
degree-closeness,19318,4,1000,0.025105105105105104,4,26.06336416835384,9.924508959415801,0.9462519936204147,0.025
degree-eigenvector,18240,4,1000,0.025105105105105104,4,26.06336416835384,9.924508959415801,0.9462519936204147,0.025
betweenness-closeness,40127,4,1000,0.025105105105105104,4,26.06336416835384,9.924508959415801,0.9462519936204147,0.025
betweenness-eigenvector,44576,4,1000,0.025105105105105104,4,26.06336416835384,9.924508959415801,0.9462519936204147,0.025
closeness-eigenvector,19738,4,1000,0.025105105105105104,4,26.06336416835384,9.924508959415801,0.9462519936204147,0.025
degree-betweenness,13231,4,1000,0.04988788788788789,3,50.80359021037104,13.538107891283724,0.9180946265901521,0.05
degree-closeness,26413,4,1000,0.04988788788788789,3,50.80359021037104,13.538107891283724,0.9180946265901521,0.05
degree-eigenvector,12644,4,1000,0.04988788788788789,3,50.80359021037104,13.538107891283724,0.9180946265901521,0.05
betweenness-closeness,45171,4,1000,0.04988788788788789,3,50.80359021037104,13.538107891283724,0.9180946265901521,0.05
betweenness-eigenvector,43085,4,1000,0.04988788788788789,3,50.80359021037104,13.538107891283724,0.9180946265901521,0.05
closeness-eigenvector,32614,4,1000,0.04988788788788789,3,50.80359021037104,13.538107891283724,0.9180946265901521,0.05
degree-betweenness,4504,4,1000,0.012416416416416417,5,13.556964127373611,7.240616774412457,0.9608190906159303,0.0125
degree-closeness,25557,4,1000,0.012416416416416417,5,13.556964127373611,7.240616774412457,0.9608190906159303,0.0125
degree-eigenvector,26635,4,1000,0.012416416416416417,5,13.556964127373611,7.240616774412457,0.9608190906159303,0.0125
betweenness-closeness,49219,4,1000,0.012416416416416417,5,13.556964127373611,7.240616774412457,0.9608190906159303,0.0125
betweenness-eigenvector,54870,4,1000,0.012416416416416417,5,13.556964127373611,7.240616774412457,0.9608190906159303,0.0125
closeness-eigenvector,19409,4,1000,0.012416416416416417,5,13.556964127373611,7.240616774412457,0.9608190906159303,0.0125
degree-betweenness,5840,4,1000,0.025065065065065065,4,26.089572439224128,10.028226110874948,0.944888178913738,0.025
degree-closeness,19436,4,1000,0.025065065065065065,4,26.089572439224128,10.028226110874948,0.944888178913738,0.025
degree-eigenvector,19575,4,1000,0.025065065065065065,4,26.089572439224128,10.028226110874948,0.944888178913738,0.025
betweenness-closeness,40666,4,1000,0.025065065065065065,4,26.089572439224128,10.028226110874948,0.944888178913738,0.025
betweenness-eigenvector,46776,4,1000,0.025065065065065065,4,26.089572439224128,10.028226110874948,0.944888178913738,0.025
closeness-eigenvector,20258,4,1000,0.025065065065065065,4,26.089572439224128,10.028226110874948,0.944888178913738,0.025
degree-betweenness,13270,4,1000,0.050240240240240236,3,51.21699958968142,13.735446873191478,0.9159593544530783,0.05
degree-closeness,25235,4,1000,0.050240240240240236,3,51.21699958968142,13.735446873191478,0.9159593544530783,0.05
degree-eigenvector,13023,4,1000,0.050240240240240236,3,51.21699958968142,13.735446873191478,0.9159593544530783,0.05
betweenness-closeness,42655,4,1000,0.050240240240240236,3,51.21699958968142,13.735446873191478,0.9159593544530783,0.05
betweenness-eigenvector,43040,4,1000,0.050240240240240236,3,51.21699958968142,13.735446873191478,0.9159593544530783,0.05
closeness-eigenvector,33032,4,1000,0.050240240240240236,3,51.21699958968142,13.735446873191478,0.9159593544530783,0.05
degree-betweenness,3675,4,1000,0.012726726726726726,5,13.725653516726908,7.139796712063431,0.9608305804624823,0.0125
degree-closeness,25797,4,1000,0.012726726726726726,5,13.725653516726908,7.139796712063431,0.9608305804624823,0.0125
degree-eigenvector,26273,4,1000,0.012726726726726726,5,13.725653516726908,7.139796712063431,0.9608305804624823,0.0125
betweenness-closeness,47904,4,1000,0.012726726726726726,5,13.725653516726908,7.139796712063431,0.9608305804624823,0.0125
betweenness-eigenvector,53347,4,1000,0.012726726726726726,5,13.725653516726908,7.139796712063431,0.9608305804624823,0.0125
closeness-eigenvector,20357,4,1000,0.012726726726726726,5,13.725653516726908,7.139796712063431,0.9608305804624823,0.0125
degree-betweenness,3942,4,1000,0.025217217217217217,4,26.242048927084124,9.931549039906592,0.9444268021594157,0.025
degree-closeness,19352,4,1000,0.025217217217217217,4,26.242048927084124,9.931549039906592,0.9444268021594157,0.025
degree-eigenvector,17720,4,1000,0.025217217217217217,4,26.242048927084124,9.931549039906592,0.9444268021594157,0.025
betweenness-closeness,38628,4,1000,0.025217217217217217,4,26.242048927084124,9.931549039906592,0.9444268021594157,0.025
betweenness-eigenvector,42440,4,1000,0.025217217217217217,4,26.242048927084124,9.931549039906592,0.9444268021594157,0.025
closeness-eigenvector,20120,4,1000,0.025217217217217217,4,26.242048927084124,9.931549039906592,0.9444268021594157,0.025
degree-betweenness,11477,4,1000,0.049565565565565566,3,50.45246712313982,13.767515020622742,0.9166733984974553,0.05
degree-closeness,26493,4,1000,0.049565565565565566,3,50.45246712313982,13.767515020622742,0.9166733984974553,0.05
degree-eigenvector,12074,4,1000,0.049565565565565566,3,50.45246712313982,13.767515020622742,0.9166733984974553,0.05
betweenness-closeness,44947,4,1000,0.049565565565565566,3,50.45246712313982,13.767515020622742,0.9166733984974553,0.05
betweenness-eigenvector,41163,4,1000,0.049565565565565566,3,50.45246712313982,13.767515020622742,0.9166733984974553,0.05
closeness-eigenvector,32331,4,1000,0.049565565565565566,3,50.45246712313982,13.767515020622742,0.9166733984974553,0.05
degree-betweenness,3473,4,1000,0.012642642642642643,5,13.707607122154926,7.206133285896002,0.9608867775138559,0.0125
degree-closeness,26825,4,1000,0.012642642642642643,5,13.707607122154926,7.206133285896002,0.9608867775138559,0.0125
degree-eigenvector,26446,4,1000,0.012642642642642643,5,13.707607122154926,7.206133285896002,0.9608867775138559,0.0125
betweenness-closeness,47553,4,1000,0.012642642642642643,5,13.707607122154926,7.206133285896002,0.9608867775138559,0.0125
betweenness-eigenvector,51613,4,1000,0.012642642642642643,5,13.707607122154926,7.206133285896002,0.9608867775138559,0.0125
closeness-eigenvector,18777,4,1000,0.012642642642642643,5,13.707607122154926,7.206133285896002,0.9608867775138559,0.0125
degree-betweenness,4577,4,1000,0.025129129129129128,4,26.102797280011753,9.965193941681811,0.9451880178457617,0.025
degree-closeness,18219,4,1000,0.025129129129129128,4,26.102797280011753,9.965193941681811,0.9451880178457617,0.025
degree-eigenvector,17725,4,1000,0.025129129129129128,4,26.102797280011753,9.965193941681811,0.9451880178457617,0.025
betweenness-closeness,39170,4,1000,0.025129129129129128,4,26.102797280011753,9.965193941681811,0.9451880178457617,0.025
betweenness-eigenvector,44253,4,1000,0.025129129129129128,4,26.102797280011753,9.965193941681811,0.9451880178457617,0.025
closeness-eigenvector,19263,4,1000,0.025129129129129128,4,26.102797280011753,9.965193941681811,0.9451880178457617,0.025
degree-betweenness,13477,4,1000,0.04988188188188188,3,50.83021858570441,13.762815075573856,0.9188473270187831,0.05
degree-closeness,24573,4,1000,0.04988188188188188,3,50.83021858570441,13.762815075573856,0.9188473270187831,0.05
degree-eigenvector,13052,4,1000,0.04988188188188188,3,50.83021858570441,13.762815075573856,0.9188473270187831,0.05
betweenness-closeness,43399,4,1000,0.04988188188188188,3,50.83021858570441,13.762815075573856,0.9188473270187831,0.05
betweenness-eigenvector,43181,4,1000,0.04988188188188188,3,50.83021858570441,13.762815075573856,0.9188473270187831,0.05
closeness-eigenvector,31104,4,1000,0.04988188188188188,3,50.83021858570441,13.762815075573856,0.9188473270187831,0.05
degree-betweenness,4081,4,1000,0.012502502502502504,5,13.520241870382312,7.161428794285998,0.9623698959167334,0.0125
degree-closeness,24631,4,1000,0.012502502502502504,5,13.520241870382312,7.161428794285998,0.9623698959167334,0.0125
degree-eigenvector,25015,4,1000,0.012502502502502504,5,13.520241870382312,7.161428794285998,0.9623698959167334,0.0125
betweenness-closeness,45505,4,1000,0.012502502502502504,5,13.520241870382312,7.161428794285998,0.9623698959167334,0.0125
betweenness-eigenvector,51327,4,1000,0.012502502502502504,5,13.520241870382312,7.161428794285998,0.9623698959167334,0.0125
closeness-eigenvector,20746,4,1000,0.012502502502502504,5,13.520241870382312,7.161428794285998,0.9623698959167334,0.0125
degree-betweenness,4933,4,1000,0.02512112112112112,4,26.125135881090063,9.981008084861013,0.9462065667835512,0.025
degree-closeness,18746,4,1000,0.02512112112112112,4,26.125135881090063,9.981008084861013,0.9462065667835512,0.025
degree-eigenvector,17221,4,1000,0.02512112112112112,4,26.125135881090063,9.981008084861013,0.9462065667835512,0.025
betweenness-closeness,39528,4,1000,0.02512112112112112,4,26.125135881090063,9.981008084861013,0.9462065667835512,0.025
betweenness-eigenvector,43774,4,1000,0.02512112112112112,4,26.125135881090063,9.981008084861013,0.9462065667835512,0.025
closeness-eigenvector,20241,4,1000,0.02512112112112112,4,26.125135881090063,9.981008084861013,0.9462065667835512,0.025
degree-betweenness,11569,4,1000,0.04977177177177177,3,50.697431299261005,13.614965322505489,0.9171392944772937,0.05
degree-closeness,26473,4,1000,0.04977177177177177,3,50.697431299261005,13.614965322505489,0.9171392944772937,0.05
degree-eigenvector,12256,4,1000,0.04977177177177177,3,50.697431299261005,13.614965322505489,0.9171392944772937,0.05
betweenness-closeness,44771,4,1000,0.04977177177177177,3,50.697431299261005,13.614965322505489,0.9171392944772937,0.05
betweenness-eigenvector,40631,4,1000,0.04977177177177177,3,50.697431299261005,13.614965322505489,0.9171392944772937,0.05
closeness-eigenvector,31591,4,1000,0.04977177177177177,3,50.697431299261005,13.614965322505489,0.9171392944772937,0.05
degree-betweenness,4999,4,1000,0.012640640640640641,5,13.700094522404328,7.221563549814816,0.9619892302819132,0.0125
degree-closeness,25794,4,1000,0.012640640640640641,5,13.700094522404328,7.221563549814816,0.9619892302819132,0.0125
degree-eigenvector,26977,4,1000,0.012640640640640641,5,13.700094522404328,7.221563549814816,0.9619892302819132,0.0125
betweenness-closeness,49204,4,1000,0.012640640640640641,5,13.700094522404328,7.221563549814816,0.9619892302819132,0.0125
betweenness-eigenvector,56067,4,1000,0.012640640640640641,5,13.700094522404328,7.221563549814816,0.9619892302819132,0.0125
closeness-eigenvector,21455,4,1000,0.012640640640640641,5,13.700094522404328,7.221563549814816,0.9619892302819132,0.0125
degree-betweenness,4173,4,1000,0.024864864864864864,4,25.821427333641914,9.9161797040136,0.9442834138486312,0.025
degree-closeness,19682,4,1000,0.024864864864864864,4,25.821427333641914,9.9161797040136,0.9442834138486312,0.025
degree-eigenvector,18448,4,1000,0.024864864864864864,4,25.821427333641914,9.9161797040136,0.9442834138486312,0.025
betweenness-closeness,40249,4,1000,0.024864864864864864,4,25.821427333641914,9.9161797040136,0.9442834138486312,0.025
betweenness-eigenvector,44342,4,1000,0.024864864864864864,4,25.821427333641914,9.9161797040136,0.9442834138486312,0.025
closeness-eigenvector,19428,4,1000,0.024864864864864864,4,25.821427333641914,9.9161797040136,0.9442834138486312,0.025
degree-betweenness,12575,4,1000,0.05008008008008008,3,51.04428312202063,13.69975987965438,0.9168498900659604,0.05
degree-closeness,27090,4,1000,0.05008008008008008,3,51.04428312202063,13.69975987965438,0.9168498900659604,0.05
degree-eigenvector,11847,4,1000,0.05008008008008008,3,51.04428312202063,13.69975987965438,0.9168498900659604,0.05
betweenness-closeness,44807,4,1000,0.05008008008008008,3,51.04428312202063,13.69975987965438,0.9168498900659604,0.05
betweenness-eigenvector,41290,4,1000,0.05008008008008008,3,51.04428312202063,13.69975987965438,0.9168498900659604,0.05
closeness-eigenvector,33389,4,1000,0.05008008008008008,3,51.04428312202063,13.69975987965438,0.9168498900659604,0.05
degree-betweenness,4622,4,1000,0.012472472472472473,5,13.61741732067859,7.296472546949633,0.9592295345104334,0.0125
degree-closeness,27012,4,1000,0.012472472472472473,5,13.61741732067859,7.296472546949633,0.9592295345104334,0.0125
degree-eigenvector,28863,4,1000,0.012472472472472473,5,13.61741732067859,7.296472546949633,0.9592295345104334,0.0125
betweenness-closeness,49533,4,1000,0.012472472472472473,5,13.61741732067859,7.296472546949633,0.9592295345104334,0.0125
betweenness-eigenvector,56328,4,1000,0.012472472472472473,5,13.61741732067859,7.296472546949633,0.9592295345104334,0.0125
closeness-eigenvector,20957,4,1000,0.012472472472472473,5,13.61741732067859,7.296472546949633,0.9592295345104334,0.0125
degree-betweenness,5430,4,1000,0.024886886886886884,4,25.859124496071246,9.99507191266941,0.9451371571072319,0.025
degree-closeness,21036,4,1000,0.024886886886886884,4,25.859124496071246,9.99507191266941,0.9451371571072319,0.025
degree-eigenvector,20627,4,1000,0.024886886886886884,4,25.859124496071246,9.99507191266941,0.9451371571072319,0.025
betweenness-closeness,43955,4,1000,0.024886886886886884,4,25.859124496071246,9.99507191266941,0.9451371571072319,0.025
betweenness-eigenvector,48421,4,1000,0.024886886886886884,4,25.859124496071246,9.99507191266941,0.9451371571072319,0.025
closeness-eigenvector,18839,4,1000,0.024886886886886884,4,25.859124496071246,9.99507191266941,0.9451371571072319,0.025
degree-betweenness,11190,4,1000,0.0501961961961962,3,51.11016416923835,13.618958653154916,0.9159254975471622,0.05
degree-closeness,25545,4,1000,0.0501961961961962,3,51.11016416923835,13.618958653154916,0.9159254975471622,0.05
degree-eigenvector,11647,4,1000,0.0501961961961962,3,51.11016416923835,13.618958653154916,0.9159254975471622,0.05
betweenness-closeness,42158,4,1000,0.0501961961961962,3,51.11016416923835,13.618958653154916,0.9159254975471622,0.05
betweenness-eigenvector,40017,4,1000,0.0501961961961962,3,51.11016416923835,13.618958653154916,0.9159254975471622,0.05
closeness-eigenvector,33120,4,1000,0.0501961961961962,3,51.11016416923835,13.618958653154916,0.9159254975471622,0.05
degree-betweenness,4693,4,1000,0.012282282282282281,5,13.35544669582226,7.13906406246733,0.9618581907090464,0.0125
degree-closeness,24577,4,1000,0.012282282282282281,5,13.35544669582226,7.13906406246733,0.9618581907090464,0.0125
degree-eigenvector,24999,4,1000,0.012282282282282281,5,13.35544669582226,7.13906406246733,0.9618581907090464,0.0125
betweenness-closeness,47725,4,1000,0.012282282282282281,5,13.35544669582226,7.13906406246733,0.9618581907090464,0.0125
betweenness-eigenvector,53054,4,1000,0.012282282282282281,5,13.35544669582226,7.13906406246733,0.9618581907090464,0.0125
closeness-eigenvector,19203,4,1000,0.012282282282282281,5,13.35544669582226,7.13906406246733,0.9618581907090464,0.0125
degree-betweenness,3966,4,1000,0.025223223223223224,4,26.180897081212304,10.060268745683564,0.9458687197396619,0.025
degree-closeness,19282,4,1000,0.025223223223223224,4,26.180897081212304,10.060268745683564,0.9458687197396619,0.025
degree-eigenvector,17680,4,1000,0.025223223223223224,4,26.180897081212304,10.060268745683564,0.9458687197396619,0.025
betweenness-closeness,39433,4,1000,0.025223223223223224,4,26.180897081212304,10.060268745683564,0.9458687197396619,0.025
betweenness-eigenvector,43269,4,1000,0.025223223223223224,4,26.180897081212304,10.060268745683564,0.9458687197396619,0.025
closeness-eigenvector,19133,4,1000,0.025223223223223224,4,26.180897081212304,10.060268745683564,0.9458687197396619,0.025
degree-betweenness,12911,4,1000,0.05000600600600601,3,50.953887966507274,13.69077700555632,0.916646649051165,0.05
degree-closeness,25192,4,1000,0.05000600600600601,3,50.953887966507274,13.69077700555632,0.916646649051165,0.05
degree-eigenvector,12103,4,1000,0.05000600600600601,3,50.953887966507274,13.69077700555632,0.916646649051165,0.05
betweenness-closeness,43871,4,1000,0.05000600600600601,3,50.953887966507274,13.69077700555632,0.916646649051165,0.05
betweenness-eigenvector,42371,4,1000,0.05000600600600601,3,50.953887966507274,13.69077700555632,0.916646649051165,0.05
closeness-eigenvector,31759,4,1000,0.05000600600600601,3,50.953887966507274,13.69077700555632,0.916646649051165,0.05
degree-betweenness,4668,4,1000,0.012722722722722724,5,13.790453660895611,7.302798548137475,0.9594020456333595,0.0125
degree-closeness,24943,4,1000,0.012722722722722724,5,13.790453660895611,7.302798548137475,0.9594020456333595,0.0125
degree-eigenvector,27781,4,1000,0.012722722722722724,5,13.790453660895611,7.302798548137475,0.9594020456333595,0.0125
betweenness-closeness,47671,4,1000,0.012722722722722724,5,13.790453660895611,7.302798548137475,0.9594020456333595,0.0125
betweenness-eigenvector,56354,4,1000,0.012722722722722724,5,13.790453660895611,7.302798548137475,0.9594020456333595,0.0125
closeness-eigenvector,22073,4,1000,0.012722722722722724,5,13.790453660895611,7.302798548137475,0.9594020456333595,0.0125
degree-betweenness,5235,4,1000,0.025403403403403402,4,26.382909109446672,9.977237424252028,0.9460162345338482,0.025
degree-closeness,19258,4,1000,0.025403403403403402,4,26.382909109446672,9.977237424252028,0.9460162345338482,0.025
degree-eigenvector,18014,4,1000,0.025403403403403402,4,26.382909109446672,9.977237424252028,0.9460162345338482,0.025
betweenness-closeness,40019,4,1000,0.025403403403403402,4,26.382909109446672,9.977237424252028,0.9460162345338482,0.025
betweenness-eigenvector,44576,4,1000,0.025403403403403402,4,26.382909109446672,9.977237424252028,0.9460162345338482,0.025
closeness-eigenvector,19308,4,1000,0.025403403403403402,4,26.382909109446672,9.977237424252028,0.9460162345338482,0.025
degree-betweenness,12612,4,1000,0.04980780780780781,3,50.70351759623719,13.74812622040245,0.917319827967362,0.05
degree-closeness,26540,4,1000,0.04980780780780781,3,50.70351759623719,13.74812622040245,0.917319827967362,0.05
degree-eigenvector,12471,4,1000,0.04980780780780781,3,50.70351759623719,13.74812622040245,0.917319827967362,0.05
betweenness-closeness,44755,4,1000,0.04980780780780781,3,50.70351759623719,13.74812622040245,0.917319827967362,0.05
betweenness-eigenvector,42480,4,1000,0.04980780780780781,3,50.70351759623719,13.74812622040245,0.917319827967362,0.05
closeness-eigenvector,33153,4,1000,0.04980780780780781,3,50.70351759623719,13.74812622040245,0.917319827967362,0.05
degree-betweenness,2914,4,1000,0.012620620620620622,5,13.637208130254908,7.227605472834465,0.960501269035533,0.0125
degree-closeness,24337,4,1000,0.012620620620620622,5,13.637208130254908,7.227605472834465,0.960501269035533,0.0125
degree-eigenvector,25037,4,1000,0.012620620620620622,5,13.637208130254908,7.227605472834465,0.960501269035533,0.0125
betweenness-closeness,45331,4,1000,0.012620620620620622,5,13.637208130254908,7.227605472834465,0.960501269035533,0.0125
betweenness-eigenvector,51299,4,1000,0.012620620620620622,5,13.637208130254908,7.227605472834465,0.960501269035533,0.0125
closeness-eigenvector,19942,4,1000,0.012620620620620622,5,13.637208130254908,7.227605472834465,0.960501269035533,0.0125
degree-betweenness,5033,4,1000,0.024824824824824825,4,25.86320028255444,9.98902830270892,0.9452419354838709,0.025
degree-closeness,20006,4,1000,0.024824824824824825,4,25.86320028255444,9.98902830270892,0.9452419354838709,0.025
degree-eigenvector,19747,4,1000,0.024824824824824825,4,25.86320028255444,9.98902830270892,0.9452419354838709,0.025
betweenness-closeness,40298,4,1000,0.024824824824824825,4,25.86320028255444,9.98902830270892,0.9452419354838709,0.025
